video_id,url,title,channel,status,source,chars
WqYd9yenEjE,https://www.youtube.com/watch?v=WqYd9yenEjE,Predicting California Housing Prices Part 3 | ML Course 2.41,Greg Hogg,ok,ytdlp,5879
Cs6OVh9jmCo,https://www.youtube.com/watch?v=Cs6OVh9jmCo,Predicting California Housing Prices Part 2 | ML Course 2.40,Greg Hogg,no_transcript,,0
aUgsusl7V_E,https://www.youtube.com/watch?v=aUgsusl7V_E,Predicting California Housing Prices Part 1 | ML Course 2.39,Greg Hogg,ok,ytdlp,4284
ZR1fLoNHRdo,https://www.youtube.com/watch?v=ZR1fLoNHRdo,I rebuilt this AI Bitcoin strategy in Python [Free Code],CodeTrading,ok,ytdlp,653
GJVbYwkxTns,https://www.youtube.com/watch?v=GJVbYwkxTns,I verified an AI Bitcoin strategy in Python [Free Code],CodeTrading,ok,ytdlp,676
FMLWVCGQtgI,https://www.youtube.com/watch?v=FMLWVCGQtgI,This AI Agent Advisor Uses Institutional Paid Data (Real Market Analysis),CodeTrading,ok,ytdlp,12406
5_L-71Fzupc,https://www.youtube.com/watch?v=5_L-71Fzupc,I Tested a Bitcoin Strategy Using AI Without Writing a Single Line of Code,CodeTrading,ok,ytdlp,12484
u6Cm6-b0LQU,https://www.youtube.com/watch?v=u6Cm6-b0LQU,Automated Trading Sentiment Analysis #artificialintelligence #aitrading #algorithmictrading,CodeTrading,ok,ytdlp,809
T3eLz8giTaU,https://www.youtube.com/watch?v=T3eLz8giTaU,Machine Learning Trading Indicator  #machinelearning #trading #algorithmictrading #aitrading,CodeTrading,ok,ytdlp,515
BznJQMi35sQ,https://www.youtube.com/watch?v=BznJQMi35sQ,Reinforcement Trading Strategy Backtest #machinelearning #autotradingsoftware #algotradingstrategies,CodeTrading,ok,ytdlp,685
z7YdIFkY7lA,https://www.youtube.com/watch?v=z7YdIFkY7lA,Trading Sentiment Analysis Bot Short02  #trading  #autotradingsoftware #algorithmictrading,CodeTrading,ok,ytdlp,809
jVMeWdqUkPg,https://www.youtube.com/watch?v=jVMeWdqUkPg,Trading Sentiment Analysis Bot  #algotradingstrategies  #autotradingsoftware #trading #investing,CodeTrading,ok,ytdlp,456
U2c87JylXv0,https://www.youtube.com/watch?v=U2c87JylXv0,Transformers Algorithmic Trading Strategy  #algorithmictrading #algotrading #trading #autotradingbot,CodeTrading,ok,ytdlp,759
TT_D-4z-4zY,https://www.youtube.com/watch?v=TT_D-4z-4zY,How I Adapted ChatGPT's Transformers Networks for Trading Prediction (Free Python Code),CodeTrading,ok,ytdlp,20747
X5AgK3Kmn2o,https://www.youtube.com/watch?v=X5AgK3Kmn2o,Neural Networks Algorithmic Trading Indicator  #trading #algotrading #tradingstrategy #tradingbot,CodeTrading,ok,ytdlp,654
s_UW1am9pLc,https://www.youtube.com/watch?v=s_UW1am9pLc,Algorithmic Trading with Bayesian Neural Networks  #autotradingsoftware #trading #algotrading #forex,CodeTrading,ok,ytdlp,556
0omrwuhhx1Q,https://www.youtube.com/watch?v=0omrwuhhx1Q,LSTM Trading #forex #algorithmictrading #algorithmictrader #python #neuralnetworks,CodeTrading,ok,ytdlp,672
qjzAx3vYfmw,https://www.youtube.com/watch?v=qjzAx3vYfmw,Trading With Neural Networks #algorithmictrading #forex #trading  #tradingmethods #shorts #short,CodeTrading,ok,ytdlp,658
lmoHsgSKBNA,https://www.youtube.com/watch?v=lmoHsgSKBNA,Trading Predictions with Facebook Prophet Algorithm | Python Time Series Analysis,CodeTrading,ok,ytdlp,14072
aMrKe4ndzCA,https://www.youtube.com/watch?v=aMrKe4ndzCA,ChatGPT Trading Strategy Challenge,CodeTrading,ok,ytdlp,16580
lhrCz6t7rmQ,https://www.youtube.com/watch?v=lhrCz6t7rmQ,LSTM Top Mistake In Price Movement Predictions For Trading,CodeTrading,ok,ytdlp,9292
hpfQE0bTeA4,https://www.youtube.com/watch?v=hpfQE0bTeA4,Recurrent Neural Networks | LSTM Price Movement Predictions For Trading Algorithms,CodeTrading,ok,ytdlp,13390
3aWw8tQhsT4,https://www.youtube.com/watch?v=3aWw8tQhsT4,Best Technical Indicators Using Machine Learning And Algorithmic Trading In Python #shorts,CodeTrading,ok,ytdlp,495
9PLoxEzM0tQ,https://www.youtube.com/watch?v=9PLoxEzM0tQ,Automated Neural Networks Algorithmic Trading Predictions #shorts,CodeTrading,ok,ytdlp,538
q_0rvwPbIqg,https://www.youtube.com/watch?v=q_0rvwPbIqg,Price Trend Detection Using Machine Learning For Trading,CodeTrading,ok,ytdlp,27399
3-_3t--Db3M,https://www.youtube.com/watch?v=3-_3t--Db3M,Avoid Common Mistakes in Algorithmic Trading And Machine Learning,CodeTrading,ok,ytdlp,9169
e1Ut4Iap10M,https://www.youtube.com/watch?v=e1Ut4Iap10M,Automated Trading Bot in Python Using Machine Learning,CodeTrading,ok,ytdlp,11694
yEyG8rYM9J4,https://www.youtube.com/watch?v=yEyG8rYM9J4,Python Trading With Machine Learning Predictions,CodeTrading,ok,ytdlp,17809
ScU2nU58Hh0,https://www.youtube.com/watch?v=ScU2nU58Hh0,Biggest Mistakes with AI Algo Trading @AlgoTradingWithKevinDavey,Jacob Amaral,ok,ytdlp,43467
IRGLdUKUIgM,https://www.youtube.com/watch?v=IRGLdUKUIgM,Three practical ways I use AI for Algo trading. ￼,Jacob Amaral,ok,ytdlp,1009
6Ln7uRCQBHA,https://www.youtube.com/watch?v=6Ln7uRCQBHA,Hired my first automated ai trading researcher 🧑‍🔬,Jacob Amaral,ok,ytdlp,927
I3oyT-u1I50,https://www.youtube.com/watch?v=I3oyT-u1I50,ChatGPT Algo trading idea hack.,Jacob Amaral,ok,ytdlp,916
2MDVcAm7QoY,https://www.youtube.com/watch?v=2MDVcAm7QoY,Build an Algo Trading Agent with ChatGPT's Agent Mode!,Jacob Amaral,ok,ytdlp,13919
chrjkhNrycE,https://www.youtube.com/watch?v=chrjkhNrycE,I built a ChatGPT Agent Trading System Monitor for you!  #trading #tradingbots,Jacob Amaral,ok,ytdlp,1192
9PlUJ7mG2FE,https://www.youtube.com/watch?v=9PlUJ7mG2FE,Use ChatGPT-5 to analyze risk for your trading bots.,Jacob Amaral,ok,ytdlp,13167
GVkT-C7TzyU,https://www.youtube.com/watch?v=GVkT-C7TzyU,"3 ways I use AI for algo trading, read comments",Jacob Amaral,no_transcript,,0
pHXkVW6SE8c,https://www.youtube.com/watch?v=pHXkVW6SE8c,Improving Trading Systems with AI | ChatGPT vs Deep Seek,Jacob Amaral,ok,ytdlp,8539
z3dIuXcCPJI,https://www.youtube.com/watch?v=z3dIuXcCPJI,DeepSeek AI Trading Strategies,Jacob Amaral,ok,ytdlp,14984
5UUJiLn9VR0,https://www.youtube.com/watch?v=5UUJiLn9VR0,DeepSeek AI trading strategies,Jacob Amaral,ok,ytdlp,1299
YBKU1LZxKTo,https://www.youtube.com/watch?v=YBKU1LZxKTo,Using AI to find automated trading bot strategy ideas.  #tradingsoftware #bot ￼,Jacob Amaral,ok,ytdlp,1306
DWYRfBrNJjM,https://www.youtube.com/watch?v=DWYRfBrNJjM,How To Build Good Trading Bots With AI and StratGen Class,Jacob Amaral,ok,ytdlp,42660
dNWyEdOo9w4,https://www.youtube.com/watch?v=dNWyEdOo9w4,Using AI To Find Trading Bot Signals 2024,Jacob Amaral,ok,ytdlp,17960
-JdXdm8ro0w,https://www.youtube.com/watch?v=-JdXdm8ro0w,Using AI for trading bots,Jacob Amaral,ok,ytdlp,706
p-v08DxGtFM,https://www.youtube.com/watch?v=p-v08DxGtFM,What I am Algo trading for 2024 #tradingbot #daytrader #algotrading #chatgpt #daytrading ￼￼￼,Jacob Amaral,ok,ytdlp,748
kDdiKJcItNw,https://www.youtube.com/watch?v=kDdiKJcItNw,Here is how you can improve your trading bots with simple ai #tradingbot #algotrading,Jacob Amaral,ok,ytdlp,635
ZyUGX_mb-_A,https://www.youtube.com/watch?v=ZyUGX_mb-_A,Track your portfolio its so simple #tradingbot #algotrading #warrenbuffett #chatgpt #daytrader,Jacob Amaral,ok,ytdlp,653
s22Cj9F-mNs,https://www.youtube.com/watch?v=s22Cj9F-mNs,Trading bots big day 💰 #algotrading #tradingbot #chatgpt #ai #daytrading,Jacob Amaral,ok,ytdlp,642
GY9dKv9TPRo,https://www.youtube.com/watch?v=GY9dKv9TPRo,Using other peoples money to be successful in algo trading #tradingbot #algotrading #chatgpt,Jacob Amaral,ok,ytdlp,1116
l2fBRyN7Ang,https://www.youtube.com/watch?v=l2fBRyN7Ang,Top 3 Algo Trading Costs #tradingbots #tradingbot #bottrading #chatgpt #daytrading,Jacob Amaral,no_transcript,,0
c6041knC7Ko,https://www.youtube.com/watch?v=c6041knC7Ko,June 2023 Trading Bot Returns #bottrading #tradingbot #tradingbots #chatgpt #daytrader,Jacob Amaral,ok,ytdlp,975
OtfMJoxSaWE,https://www.youtube.com/watch?v=OtfMJoxSaWE,Warren Buffett is tough #tradingbot #tradingbots #investing #automatedtrading #chatgpt #stock,Jacob Amaral,ok,ytdlp,203
5yube2w2z30,https://www.youtube.com/watch?v=5yube2w2z30,Trader Finance bro didn’t hit his yearly bonus #algotrading #tradingbot #chatgpt #daytrader #ai,Jacob Amaral,ok,ytdlp,76
e_96aIM9l4o,https://www.youtube.com/watch?v=e_96aIM9l4o,April 2023 Trading Bot Performance #algotrading #chatgpt #daytrader #tradingbot #ai #daytrading,Jacob Amaral,ok,ytdlp,845
TOd5ZhhGR8w,https://www.youtube.com/watch?v=TOd5ZhhGR8w,How to get started with automated trading #algotrading #tradingbot #chatgpt #daytrader #daytrading,Jacob Amaral,ok,ytdlp,1064
uKm30YwgNRo,https://www.youtube.com/watch?v=uKm30YwgNRo,Top 3 Automated Trading Platforms #algotrading #ai #chatgpt #daytrader #tradingbot #daytrading,Jacob Amaral,ok,ytdlp,1180
gI2mAY6tIvo,https://www.youtube.com/watch?v=gI2mAY6tIvo,Would you trade this trading bot? #algotrading #ai #chatgpt #daytrader #tradingbot #daytrading,Jacob Amaral,ok,ytdlp,888
FZ4Fq_uxsN4,https://www.youtube.com/watch?v=FZ4Fq_uxsN4,3 business ideas with algo trading #algotrading #ai #chatgpt #daytrader #tradingbot #daytrading,Jacob Amaral,ok,ytdlp,1200
lyE7yhN3T14,https://www.youtube.com/watch?v=lyE7yhN3T14,This is how much I made in March from my trading bots #ai #algotrading #chatgpt #daytrader,Jacob Amaral,ok,ytdlp,807
BDYjbyoPfkk,https://www.youtube.com/watch?v=BDYjbyoPfkk,Coding an AI trading bot with ChatGPT. I use this everyday now for my software dev work 🔥 #ai,Jacob Amaral,ok,ytdlp,800
eNiYFFZuOfQ,https://www.youtube.com/watch?v=eNiYFFZuOfQ,I coded a trading bot with ChatGPT,Jacob Amaral,ok,ytdlp,19293
62dA5m7r7Kc,https://www.youtube.com/watch?v=62dA5m7r7Kc,Can gap up algo trading bots be profitable? #algotrading #tradingbot #daytrader #daytrading #chatgpt,Jacob Amaral,ok,ytdlp,979
TuInCfks8ms,https://www.youtube.com/watch?v=TuInCfks8ms,Here is a quick tip on coding good trading systems #tradingbot #daytrader #ai #algorithm #chatgpt,Jacob Amaral,ok,ytdlp,962
E7qe_K4r6U8,https://www.youtube.com/watch?v=E7qe_K4r6U8,Using AI To Auto-Generate Trading Strategies,Jacob Amaral,ok,ytdlp,11941
5utBDFOQtwg,https://www.youtube.com/watch?v=5utBDFOQtwg,Machine Learning and the Stock Market are Over Hyped,Jacob Amaral,ok,ytdlp,9492
rBY34H1_K3o,https://www.youtube.com/watch?v=rBY34H1_K3o,How to Code a Stock Trading Bot Class 5 of 5 Machine Learning,Jacob Amaral,ok,ytdlp,17774
TF2Nx_ifmrU,https://www.youtube.com/watch?v=TF2Nx_ifmrU,Predict Bitcoin Prices With Machine Learning And Python [W/Full Code],Dataquest,ok,ytdlp,39004
IsoW7_X3j5A,https://www.youtube.com/watch?v=IsoW7_X3j5A,Predict House Prices With Machine Learning And Python [Full Tutorial],Dataquest,ok,ytdlp,33849
CkEse6MmGFk,https://www.youtube.com/watch?v=CkEse6MmGFk,"i gave chatgpt $2,000 to trade stocks for 24 hours",Siraj Raval,ok,ytdlp,509
6FQz7MDTogs,https://www.youtube.com/watch?v=6FQz7MDTogs,I Built an AI Trading Bot with Llama 2!,Siraj Raval,ok,ytdlp,8611
4_cjkA2u-1c,https://www.youtube.com/watch?v=4_cjkA2u-1c,I Built a Crypto Trading Bot with ChatGPT,Siraj Raval,ok,ytdlp,6784
DPeFu8pJENY,https://www.youtube.com/watch?v=DPeFu8pJENY,Build an AI Trading Bot WITHOUT Coding,Siraj Raval,ok,ytdlp,791
5G1_zRME_pY,https://www.youtube.com/watch?v=5G1_zRME_pY,I Built a Trading Bot with Bing and ChatGPT,Siraj Raval,ok,ytdlp,14393
05NqKJ0v7EE,https://www.youtube.com/watch?v=05NqKJ0v7EE,Reinforcement Learning for Stock Prediction,Siraj Raval,ok,ytdlp,8767
PXJtFc8DjsE,https://www.youtube.com/watch?v=PXJtFc8DjsE,Chatbot Tutorial | AI in Marketing,Siraj Raval,no_transcript,,0
7vunJlqLZok,https://www.youtube.com/watch?v=7vunJlqLZok,Stock Price Prediction | AI in Finance,Siraj Raval,ok,ytdlp,25035
EqWm8A-dRYg,https://www.youtube.com/watch?v=EqWm8A-dRYg,Bitcoin Prediction,Siraj Raval,no_transcript,,0
G5Mx7yYdEhE,https://www.youtube.com/watch?v=G5Mx7yYdEhE,Ethereum Future Price Prediction,Siraj Raval,ok,ytdlp,23795
JuLCL3wCEAk,https://www.youtube.com/watch?v=JuLCL3wCEAk,Stock Market Prediction,Siraj Raval,no_transcript,,0
SSu00IRRraY,https://www.youtube.com/watch?v=SSu00IRRraY,Predicting Stock Prices - Learn Python for Data Science #4,Siraj Raval,ok,ytdlp,8761
z5HfbXORZsg,https://www.youtube.com/watch?v=z5HfbXORZsg,How to Build a Boston Housing Price Prediction Web App in Python | Streamlit #6,Data Professor,ok,ytdlp,9710
nD-5GKkpvpM,https://www.youtube.com/watch?v=nD-5GKkpvpM,What If AI Rebalanced Your Stock Portfolio? Here's What Happens,QuantProgram,ok,ytdlp,11946
X2oFW5g6RsQ,https://www.youtube.com/watch?v=X2oFW5g6RsQ,This Is My AI Quant Trading Performance in 2025,QuantProgram,ok,ytdlp,17973
b6GKG-vGUyE,https://www.youtube.com/watch?v=b6GKG-vGUyE,MACD + AI Trading: Full Testing Breakdown,QuantProgram,ok,ytdlp,24437
-JrAii8hx5A,https://www.youtube.com/watch?v=-JrAii8hx5A,I Let AI Trade my money for a year. This is what Happened!,QuantProgram,ok,ytdlp,17303
Kqs8TR2HJEk,https://www.youtube.com/watch?v=Kqs8TR2HJEk,why ai neural networks will change trading forever and how to build yours in minutes!,QuantProgram,ok,ytdlp,22542
EpH4qfSKkm4,https://www.youtube.com/watch?v=EpH4qfSKkm4,Using AI Decision Tree Model to Trade Stocks,QuantProgram,ok,ytdlp,19227
DnJDVc7loA0,https://www.youtube.com/watch?v=DnJDVc7loA0,How Machine Learning/AI Traders Beats Retail Traders with Example Strategy for Beginners,QuantProgram,ok,ytdlp,16057
qHISgnYkB7Y,https://www.youtube.com/watch?v=qHISgnYkB7Y,The Hidden Quant Trading Edge: Linear Regression Strategy,QuantProgram,ok,ytdlp,17541
l9Y224DfhSk,https://www.youtube.com/watch?v=l9Y224DfhSk,Blueprint ChatGPT Prompts for Trading Strategy,QuantProgram,ok,ytdlp,24052
jNUTXOvlBQE,https://www.youtube.com/watch?v=jNUTXOvlBQE,Valuation of Top 5 AI Stocks in 2023,QuantProgram,ok,ytdlp,11276
unsa_gXPAJ4,https://www.youtube.com/watch?v=unsa_gXPAJ4,Using ChatGPT To Create Algo Trading Strategies,QuantProgram,ok,ytdlp,23522
Dl4mri9IMDA,https://www.youtube.com/watch?v=Dl4mri9IMDA,How To Use Moving Average To “Predict” Market Turning Points (Video 6 Of 12),Rayner Teo,ok,ytdlp,7277
rXW6AalOrq4,https://www.youtube.com/watch?v=rXW6AalOrq4,Forex & Stock Market Forecast (December 2020),Rayner Teo,ok,ytdlp,20118
s12bX2YRK9I,https://www.youtube.com/watch?v=s12bX2YRK9I,November Market Forecast Report by Rayner Teo | Forex Trading,Rayner Teo,ok,ytdlp,14882
4r55Vo-mOM8,https://www.youtube.com/watch?v=4r55Vo-mOM8,Market Forecast: October Top 3 Setups,Rayner Teo,ok,ytdlp,11301
MnG2Ru_LVEw,https://www.youtube.com/watch?v=MnG2Ru_LVEw,Why I'm 'Predicting' This Currency Will Trade Higher...,Rayner Teo,ok,ytdlp,12757
5BQgknR-yNM,https://www.youtube.com/watch?v=5BQgknR-yNM,"quant trader candidates, please stop with this machine learning garbage",Coding Jesus (getcracked.io),ok,ytdlp,503
YkEJp1YYlDQ,https://www.youtube.com/watch?v=YkEJp1YYlDQ,This Dumb Rule Destroyed My AI Stock Trading Strategies,ritvikmath,ok,ytdlp,15576
XgwJbFCIXZs,https://www.youtube.com/watch?v=XgwJbFCIXZs,I Traded $1000 with Every Tree-Based Machine Learning Model,ritvikmath,ok,ytdlp,17763
jpmJdrosJ0k,https://www.youtube.com/watch?v=jpmJdrosJ0k,I Day Traded $1000 : Autoregressive (AR) vs. Recurrent Neural Network (RNN),ritvikmath,ok,ytdlp,17632
9XtChdeMw-c,https://www.youtube.com/watch?v=9XtChdeMw-c,I Day Traded $1000 Using Reinforcement Learning and Bayesian Statistics,ritvikmath,ok,ytdlp,28267
s0CrdcwUZTs,https://www.youtube.com/watch?v=s0CrdcwUZTs,I Beat the Market Using LSTM to Trade $1000 of Stocks ... kind of,ritvikmath,ok,ytdlp,13475
-uqNYTUTqdc,https://www.youtube.com/watch?v=-uqNYTUTqdc,I Day Traded $1000 of Stocks using the LSTM Model,ritvikmath,ok,ytdlp,18844
Vyr5dthe-2s,https://www.youtube.com/watch?v=Vyr5dthe-2s,Predicting Stock Prices and Making $$$ Using the ARMA Model,ritvikmath,no_transcript,,0
NKHQiN-08S8,https://www.youtube.com/watch?v=NKHQiN-08S8,Stock Forecasting with GARCH : Stock Trading Basics,ritvikmath,ok,ytdlp,7969
Gxg9AQpD1nw,https://www.youtube.com/watch?v=Gxg9AQpD1nw,5 Ways to Use ChatGPT 4o/o1 for Smarter Quantitative Trading,QuantNomad,ok,ytdlp,10027
--rsVYmaHwg,https://www.youtube.com/watch?v=--rsVYmaHwg,LIVE CODING: Stocks & Sentiment Analysis,Rob Mulla,ok,ytdlp,43365
GmyKTbgiDuU,https://www.youtube.com/watch?v=GmyKTbgiDuU,I Built an Algo Trading Bot with Python | Live Data +Indicators + Machine Learning Model Zerodha API,Boddupally Saikumar,ok,ytdlp,13341
17J88gTA0LE,https://www.youtube.com/watch?v=17J88gTA0LE,"Using ChatGPT to turn $100 into $10,000 Day Trading 📈 DAY 36",JustinRPG,ok,ytdlp,236
R9XoCwRhmXw,https://www.youtube.com/watch?v=R9XoCwRhmXw,I built a neural network that trades stocks - Joshua Kyan Aalampour 10/24/2025,Joshua Kyan Aalampour,ok,ytdlp,616
0yNfaixWyf4,https://www.youtube.com/watch?v=0yNfaixWyf4,I made an AI learn Stock Market Patterns,Krafer,ok,ytdlp,16399
0Red4LE6VrQ,https://www.youtube.com/watch?v=0Red4LE6VrQ,Build an AI Trading Bot in 10 Minutes,Creator Magic,ok,ytdlp,372
Whj0u6T6nBg,https://www.youtube.com/watch?v=Whj0u6T6nBg,A Machine Learning Stock Trading Strategy Using Python,Computer Science (compsci112358),ok,ytdlp,16701
jCBnbQ1PUkE,https://www.youtube.com/watch?v=jCBnbQ1PUkE,Trend Line Breakout Machine Learning Algorithmic Trading Strategy in Python,neurotrader,ok,ytdlp,18170
OVYyUG5Ojrk,https://www.youtube.com/watch?v=OVYyUG5Ojrk,How to use ChatGPT to create your own TradingView indicator #trending #viral #shorts #trading #ai,SWR.,no_transcript,,0
dEggGX_rwoA,https://www.youtube.com/watch?v=dEggGX_rwoA,Chatgpt trading $50000 day 3,Elite Trader Funding,ok,ytdlp,780
XiWJPBFV4iM,https://www.youtube.com/watch?v=XiWJPBFV4iM,I Let Machine Learning Models Trade the Stock Market…,Dylan Jamie CPE,ok,ytdlp,7919
aiFpAl3mgGk,https://www.youtube.com/watch?v=aiFpAl3mgGk,Can AI Predict Tomorrow’s Stock Price? | Python LSTM Stock Predictor,LosingLoonies,ok,ytdlp,10354
XgBBmcGEptg,https://www.youtube.com/watch?v=XgBBmcGEptg,ChatGPT Makes Me Rich: My AI Trading Bot Story,Trade Tactics,ok,ytdlp,1297
lUbU3rmQ9Po,https://www.youtube.com/watch?v=lUbU3rmQ9Po,How to train your Machine Learning Model with ANY indicator! #trading,Futures Analytica,ok,ytdlp,447
ThgGDzsLOLg,https://www.youtube.com/watch?v=ThgGDzsLOLg,The problem with Machine Learning in Trading...,The Algorithmic Advantage,ok,ytdlp,1125
NDvbj1dLnPw,https://www.youtube.com/watch?v=NDvbj1dLnPw,Groundbreaking Python Based Real Time Machine Learning Automated Trading System  For NinjaTrader,Raffi Sosikian,ok,ytdlp,343
BLO57faZMok,https://www.youtube.com/watch?v=BLO57faZMok,Insanely Acuurate AI Trading App that will analyse Every Chart for you!🚀,Swift Algo Shorts,ok,ytdlp,61
tyTQHKCDp5I,https://www.youtube.com/watch?v=tyTQHKCDp5I,Stock Market Prediction using Python and Machine Learning,Kunal Gupta,ok,ytdlp,13679
g7yJxrjimSQ,https://www.youtube.com/watch?v=g7yJxrjimSQ,This Little Known &quot;Machine Learning&quot; Trading Algo Is INSANELY Profitable,Grok Trade,ok,ytdlp,1273
uphn5o1_NB8,https://www.youtube.com/watch?v=uphn5o1_NB8,Algorithmic Trading using Machine Learning in Python,AlgoJi,no_transcript,,0
WYP0xUkuI6M,https://www.youtube.com/watch?v=WYP0xUkuI6M,Use AI to filter stocks for trading!,Prateek Singh - LearnApp,ok,ytdlp,564
R9NIw77BIh0,https://www.youtube.com/watch?v=R9NIw77BIh0,I asked ChatGPT for a Trading Bot 🤯,CommonID,ok,ytdlp,528
5BGRiaE1tZ0,https://www.youtube.com/watch?v=5BGRiaE1tZ0,Stock Market Predictor [ Python ][ Windows ][ Machine learning Basics ],Codingram,ok,ytdlp,6468
PqvAFcaImdY,https://www.youtube.com/watch?v=PqvAFcaImdY,HOW TO CREATE A TRADING BOT! Simple with ChatGPT 😱💰 #tradingbot #trading #chatgpt,Evan Shawn ,ok,ytdlp,1313
6tPk26N851c,https://www.youtube.com/watch?v=6tPk26N851c,TradingView + AI is a Game Changer – Turn Indicators into Profitable Strategies (FULL Tutorial 2025),Financially Free™,no_transcript,,0
58qj2DkD454,https://www.youtube.com/watch?v=58qj2DkD454,"Bitcoin Price Prediction Using Machine Learning (VAR, XGBoost, Facebook Prophet) - Python Tutorial",Digital Studio,ok,ytdlp,20552
4XxI0ffBnE4,https://www.youtube.com/watch?v=4XxI0ffBnE4,How to Predict Stock Price with Machine Learning and Python (Part 3),Code with Marcus,ok,ytdlp,5451
7TlVhsU6Yd4,https://www.youtube.com/watch?v=7TlVhsU6Yd4,This Simple AI Prompt Can Help With Trading!  #trading,Booming Bulls,no_transcript,,0
hAp-7qx2IWQ,https://www.youtube.com/watch?v=hAp-7qx2IWQ,Machine Learning with Python for Stock Price Prediction!,TheInvestorBot,ok,ytdlp,12756
OXwZtlcTiuk,https://www.youtube.com/watch?v=OXwZtlcTiuk,Stock Market Prediction Using Machine Learning | Machine Learning Tutorial | Simplilearn,Simplilearn,no_transcript,,0
